Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0764;GGH0083;555;26;42;Freteiro;;Ambev;Não
0764;GGN4D86;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GGO2904;0;10;42;Frota Fixa;;Ambev;Não
0764;GGO8D42;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GGO8D82;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GGP1E83;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;GGQ3H31;0;10;42;Frota Fixa;;Ambev;Não
0764;GGR4335;5555;26;28;Freteiro;;Ambev;Não
0764;GGT5186;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GGT5I86;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GGX1685;50000000;28;28;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LT;Não
;GGX1946;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GGZ7826;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GGZ7F86;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GHB8H58;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CARRETA;GHJ8911;0;26;42;Freteiro;;Ambev;Não
0764;GHK5G73;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GHM0267;0;26;42;Freteiro;;Ambev;Não
0764;GHP5198;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
empurrada;ghr2529;555;42;42;Frota Fixa;;Fabio Alves da Silveira;Não
empurrada;GHV7d98;0;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GHV7J37;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GHX5517;55555;26;42;Freteiro;;Ambev;Não
0764;GHY4A73;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GIA7F88;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GID1813;500000000;28;28;Freteiro;;Ambev;Não
CARRETA;GID7959;0;28;42;Frota Fixa;;Ambev;Não
EMPURRADA;GIJ2967;55555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GIM9A01;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;GIT8H66;0;28;42;Frota Fixa;;Ambev;Não
0764;GIU3G87;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;GIX0858;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GIX3B43;0;28;42;Frota Fixa;;Carsten Serviços e Transportes Eireli;Não
0764;GIX3E97;0;28;42;Frota Fixa;;Ambev;Não
0764;GIX3F84;0;28;42;Frota Fixa;;TAIPASTUR TRANSPORTES TURISTICOS LTD;Não
0764;GIX6E58;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
0764;GIX9319;0;12;42;Freteiro;;Ambev;Não
0764;GJB0467;0;28;42;Frota Fixa;;UDC SUZANO NEPOMUCENO;Não
CARRETA;GJG2D68;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;GJH3F08;0;28;42;Frota Fixa;;Ambev;Não
0764;GJL5984;50000000;28;28;Frota Fixa;;Ambev;Não
0764;GJM4929;0;28;42;Frota Fixa;;Ambev;Não
0764;GJM5C23;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJM6C23;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJN4D66;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJQ2G26;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJQ2G56;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJQ2J26;0;42;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJR9059;0;26;42;Freteiro;;Ambev;Não
0764;GJT9485;555;26;42;Freteiro;;Ambev;Não
0764;GJV4G95;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GJW7141;555;28;28;Frota Fixa;;LOG BEBEDOURO TRANSPORTES LTDA;Não
0764;GJW8F50;0;2;42;Frota Fixa;;Ambev;Não
0764;GJY3678;0;28;42;Frota Fixa;;Ambev;Não
0764;GJY3G78;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;GJZ8646;0;28;28;Frota Fixa;;Ambev;Não
0764;GKC3581;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
EMPURRADA;GKH6548;5555555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GKI6025;0;28;42;Frota Fixa;;Ambev;Não
SCANIA;GKI6717;0;28;42;Frota Fixa;;Ambev;Não
vw1318;GKR0458;0;14;42;Freteiro;;Ambev;Não
GUINCHO;GKU6933;0;10;42;Freteiro;;Ambev;Não
GUINCHO;GKW6933;0;10;42;Freteiro;;Ambev;Não
0764;GKY6717;0;28;42;Frota Fixa;;Ambev;Não
0764;GLO2654;0;28;42;Freteiro;;Ambev;Não
0764;GOO3105;0;14;42;Freteiro;;Ambev;Não
0764;GPB5I54;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARGA SECA;GPD4A27;2222;4;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
empurrada;gpd8b59;0;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
empurrada;GPD8B99;0;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GPL0348;0;28;42;Freteiro;;Ambev;Não
EMPURRADA;GPT9086;50000;28;28;Freteiro;;Fabio Alves da Silveira;Não
0764;GRU0001;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GUI0001;0;28;42;Frota Fixa;;Ambev;Não
0764;GUI0002;0;8;42;Frota Fixa;;Ambev;Não
0764;GUI0003;0;28;42;Frota Fixa;;Ambev;Não
0764;GUI2026;0;6;42;Frota Fixa;;Ambev;Não
0764;GVG6814;130673;10;42;Freteiro;;Ambev;Não
0764;GVK2621;0;26;42;Freteiro;;Ambev;Não
Toco;GVQ6775;0;10;42;Freteiro;;Ambev;Não
Toco;GVQ6814;9;10;42;Freteiro;;Ambev;Não
0764;GVQ6825;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;GVQ8126;0;26;42;Freteiro;;Ambev;Não
0764;GVQ8199;0;26;42;Freteiro;;Ambev;Não
0764;GWE2356;0;26;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;GXM6G82;0;28;42;Frota Fixa;;Ambev;Não
0764;GXM7H98;0;28;42;Freteiro;;Ambev;Não
0764;GYI3548;0;6;42;Freteiro;;Ambev;Não
0764;GZV3F18;0;28;42;Frota Fixa;;Ambev;Não
0764;GZX4768;0;22;42;Freteiro;;Ambev;Não
0764;HBG8D52;0;4;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;HBX8933;0;26;42;Freteiro;;Ambev;Não
0764;HBX8940;0;26;42;Freteiro;;Ambev;Não
CARRETA;HFD9697;0;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
;HHF0688;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
;HHF8806;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;HHK3218;494949;10;42;Freteiro;;Ambev;Não
0764;HHK3376;0;26;42;Freteiro;;Ambev;Não
0764;HHK3408;0;26;42;Freteiro;;Ambev;Não
;HHU4585;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;HJA1272;0;28;42;Frota Fixa;;Ambev;Não
;HJJ0650;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
HJJ8540;HJJ8540;665;30;42;Frota Fixa;;Ambev;Não
CARRETA;HJK0688;0;26;42;Freteiro;;Ambev;Não
HJK6344;HJK6344;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;HLC9I71;0;4;42;Frota Fixa;;Ambev;Não
DUC4;HLF9B60;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;HMV2929;0;28;42;Frota Fixa;;Ambev;Não
0764;HQN3819;0;26;42;Freteiro;;Ambev;Não
HSM8806;HSM8806;8888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;IEF6886;0;28;42;Freteiro;;Ambev;Não
0764;INM5I18;0;28;42;Frota Fixa;;Ambev;Não
REDE IDEAL;INV2018;0;12;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
BI TREM;IOE3345;5555;34;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;IPV5158;0;26;42;Freteiro;;Ambev;Não
0764;IUA7303;0;42;42;Freteiro;;Ambev;Não
BI-TREM;IUE3345;0;26;42;Freteiro;;Ambev;Não
BI TREM;IUE3346;555;42;42;Freteiro;;Ambev;Não
BI-TREM;IUE3385;0;42;42;Freteiro;;Ambev;Não
bitrem;iue3386;55555;34;42;Frota Fixa;;Fabio Alves da Silveira;Não
BI-TREM;IUH1577;0;42;42;Freteiro;;Ambev;Não
BI-TREM;IUM5312;0;42;42;Freteiro;;Ambev;Não
BI-TREM;IUM5385;0;42;42;Freteiro;;Ambev;Não
0764;IXM6A63;0;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;IZH9I18;0;28;42;Frota Fixa;;Ambev;Não
0764;JAG0001;0;28;42;Frota Fixa;;Ambev;Não
0764;JCY1B07;0;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0764;JKW0511;0;10;42;Frota Fixa;;Ambev;Não
CSC INVOICE;JMK2023;0;8;42;Frota Fixa;;EXPRESSO JMK TRANSPORTES E SERVICOS LTDA;Não
0764;JOJ2819;0;12;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
CAMINHAO;JOZ8352;0;10;42;Freteiro;;Ambev;Não
0764;JRT3A35;0;4;42;Frota Fixa;;Ambev;Não
FF 08 BAIAS de 42 e 02 BAIAS de 35 cx;JSN4595;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;JSQ2500;0;26;42;Freteiro;;Ambev;Não
0764;JUL0001;0;4;42;Frota Fixa;;Ambev;Não
;JUT6533;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;JWE3995;0;26;42;Freteiro;;Ambev;Não
truck;JXZ9164;0;10;42;Freteiro;;Ambev;Não
Carreta;JZB6868;0;26;42;Freteiro;;Ambev;Não
KCI9280;KCI9280;1;10;42;Frota Fixa;;Ambev;Não
0764;KDV6438;0;8;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
CARRETA;KHK1933;0;26;42;Recarga;;Ambev;Não
Carga Seca;KHO2B20;36985;6;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
;KKK3482;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;KKK4585;0;26;42;Freteiro;;Ambev;Não
;KKK6308;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
KBL4522;KLB4522;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;kns6025;55555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;KOH5241;555;22;42;Freteiro;;Ambev;Não
VAN4;KOO3C13;6656565;2;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
Carreta;KVN9276;0;26;42;Freteiro;;Ambev;Não
KXT7244;KXT7244;1;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;KZO4968;0;26;28;Freteiro;;Ambev;Não
0764;KZO4969;5455444;26;42;Freteiro;;Ambev;Não
0764;KZO4970;5555;26;28;Freteiro;;Ambev;Não
0764;KZO4971;0;26;42;Freteiro;;Ambev;Não
0764;KZO4972;4561212;26;42;Freteiro;;Ambev;Não
0764;KZP8069;0;26;42;Freteiro;;Ambev;Não
0764;KZP8070;0;26;28;Freteiro;;Ambev;Não
0764;KZP8086;0;26;42;Freteiro;;Ambev;Não
0764;LAP4D51;1;2;42;Frota Fixa;;Ambev;Não
0764;LAP4D52;655;2;42;Frota Fixa;;Ambev;Não
0764;LAP4D53;1;2;42;Frota Fixa;;Ambev;Não
0764;LAP4D54;1;2;42;Frota Fixa;;Ambev;Não
0764;LAP5D50;96395;2;42;Frota Fixa;;Ambev;Não
0764;LAP5D53;0;2;42;Frota Fixa;;Ambev;Não
0764;LCD9834;163449;4;42;Recarga;;Ambev;Não
Frota leve;LCU8F43;0;2;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;LDL2705;0;42;42;Frota Fixa;;Ambev;Não
CARRETA;LIX0001;0;26;42;Freteiro;;Ambev;Não
CARRETA;LKS2082;8888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
;LLK0688;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;LLP8B48;0;28;42;Frota Fixa;;Ambev;Não
Carroceria;LLS7A71;0;14;42;Freteiro;;FSR & Souza Transportes - ME;Não
0764;LMX2J87;0;26;42;Frota Fixa;;LOGBEV Gestão Logistica;Não
CSC INVOICE;LOG2021;0;8;42;Frota Fixa;;LSLOG ARMAZENAGEM E LOGISTICA LTDA;Não
cvarreta;lpf8285;555555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
"carreta ";lpg5365;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;lqt2514;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
RODOFORT;LUW3A30;3698521;26;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
CARRETA;LZF4682;88888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MBK3864;0;28;42;Frota Fixa;;Ambev;Não
;MCQ1130;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MCU0056;0;8;42;Freteiro;;Ambev;Não
MCX4619;MCX4619;0;6;42;Frota Fixa;;Ambev;Não
0764;MDK1922;0;10;42;Frota Fixa;;Ambev;Não
CARRETA;MEI1538;0;26;42;Freteiro;;Ambev;Não
CARRETA;MEI1788;11;10;42;Freteiro;;Ambev;Não
CARRETA;MEI1868;0;26;42;Freteiro;;Ambev;Não
Carreta;MEI2188;8888888;26;42;Freteiro;;Ambev;Não
CARRETA;MEI2428;0;26;42;Freteiro;;Ambev;Não
CARRETA;MEI2468;11;26;42;Freteiro;;Ambev;Não
VW64;MFB3387;117118;10;42;Freteiro;;Ambev;Não
VW64;MFB3437;0;10;42;Freteiro;;Ambev;Não
VW64;MFB4597;0;10;42;Freteiro;;Ambev;Não
VW64;MFB4727;0;10;42;Freteiro;;Ambev;Não
BAIADO;MFC6117;78612;10;42;Freteiro;;Ambev;Não
MFC6118;MFC6118;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
MFC6817;MFC6817;0;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
MFC8067;MFC8067;7455;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
BAIADO;MFC8097;4646446;10;42;Freteiro;;Ambev;Não
Truck;MFC8167;79655;10;42;Freteiro;;Ambev;Não
CONLOG;MFC8197;464649;10;42;Freteiro;;Ambev;Não
MFC8238;MFC8238;998;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
BAIADO;MFC8267;80870;10;42;Freteiro;;Ambev;Não
TOCO;MFC8347;102517;10;42;Freteiro;;Ambev;Não
Baiado;MFC8527;134607;10;42;Freteiro;;Ambev;Não
CAMINHÃO;MFC8677;107459;10;42;Freteiro;;Ambev;Não
0764;MGA3D60;0;28;42;Frota Fixa;;Ambev;Não
puxada;MGK4619;0;42;42;Freteiro;;Ambev;Não
CARRETA;MGU5182;0;26;42;Freteiro;;Ambev;Não
CARRETA;MGX3312;0;26;42;Freteiro;;Ambev;Não
CARRETA;MGX4619;0;26;42;Freteiro;;Ambev;Não
;MGX4620;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MHE0688;0;26;42;Freteiro;;Ambev;Não
;MHF0105;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MHF0688;0;26;42;Freteiro;;Ambev;Não
;MHF0689;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MHF0818;555555;26;42;Freteiro;;Ambev;Não
CARRETA;MHG2859;0;14;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MHG2979;0;14;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MHG3769;0;14;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MHG4089;0;14;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MHJ2208;55555;26;28;Freteiro;;Ambev;Não
0764;MHJ6308;6885;26;42;Freteiro;;Ambev;Não
0764;MHM9833;0;28;42;Frota Fixa;;Ambev;Não
;MHO1033;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
;MHO1050;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;MHO1098;5555;26;28;Freteiro;;Ambev;Não
;MHS6305;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
;MHS6306;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MHS6308;0;26;42;Freteiro;;Ambev;Não
MHS6348;MHS6348;1;6;42;Frota Fixa;;Ambev;Não
CONLOG;MHV7352;0;26;42;Recarga;;Ambev;Não
carreta;MHW7658;0;26;42;Freteiro;;Ambev;Não
;MHY5492;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MHY9029;0;8;42;Frota Fixa;;Ambev;Não
;MIC6345;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
;MIG1111;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
migração;MI1000;8989;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MIL1000;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
MIL8317;MIL8317;6655;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MIL8807;4646;10;42;Freteiro;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
MIL8821;MIL8821;1;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
MIL8823;MIL8823;23;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MIL8827;655;10;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
MIL8835;MIL8835;6688;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
Truck;MIL8837;355;10;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
Truck;MIL8867;655;10;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
MIL8888;MIL8888;556;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
11111111111;MIL9267;2;10;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
MIL9457;MIL9457;6555;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MIM2744;0;28;42;Freteiro;;Ambev;Não
0764;MIM8944;0;28;42;Freteiro;;Ambev;Não
0764;MJD7018;5555;26;28;Freteiro;;Ambev;Não
0764;MJD7618;0;28;42;Freteiro;;Ambev;Não
Carreta;MJL0826;0;28;28;Frota Fixa;;Coopercarga Logística;Não
MKE5024;MKE5024;0;12;42;Frota Fixa;;Fabio Alves da Silveira;Não
;MKE5184;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
;MKE5274;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
MKE5464;MKE5464;3588;10;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;MKF0688;0;26;42;Freteiro;;Ambev;Não
0764;MKI4484;999;28;42;Frota Fixa;;Ambev;Não
CARRETA;MKI4894;0;28;28;Frota Fixa;;Ambev;Não
CARRETA;MKI4954;0;26;42;Freteiro;;Ambev;Não
CARRETA;MKI4994;0;28;42;Freteiro;;Ambev;Não
0764;MKK6904;55555;28;28;Frota Fixa;;Ambev;Não
CARRETA;MKK6944;0;28;42;Frota Fixa;;Ambev;Não
CAVALO;MKK7994;0;26;42;Freteiro;;Ambev;Não
CAVALO;MKR7894;0;26;42;Freteiro;;Ambev;Não
0764;MKR7994;0;26;42;Freteiro;;Ambev;Não
CAVALO;MKR8054;0;26;42;Freteiro;;Ambev;Não
CAVALO;MKR8104;0;26;42;Freteiro;;Ambev;Não
0764;MKT0001;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0002;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0003;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0004;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0005;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0006;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0007;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0008;0;2;42;Frota Fixa;;Ambev;Não
0764;MKT0009;0;2;42;Frota Fixa;;Ambev;Não
0764;MLD0863;0;26;42;Freteiro;;Ambev;Não
0764;MLD0903;0;26;42;Freteiro;;Ambev;Não
0764;MLD0983;0;26;42;Freteiro;;Ambev;Não
CAVALO;MLD1073;0;26;42;Freteiro;;Ambev;Não
0764;MLD1193;0;26;42;Freteiro;;Ambev;Não
CAVALO;MLD1343;0;26;42;Freteiro;;Ambev;Não
CAVALO;MLE5855;0;26;42;Freteiro;;Ambev;Não
CAVALO;MLE6073;0;26;42;Freteiro;;Ambev;Não
CAVALO;MLE6173;0;26;42;Freteiro;;Ambev;Não
0764;MLE6223;0;26;42;Freteiro;;Ambev;Não
MLL8767;MLL8767;6665;28;42;Frota Fixa;;Ambev;Não
0764;MLM8924;0;28;42;Freteiro;;Ambev;Não
0764;MLM8944;0;28;42;Frota Fixa;;Ambev;Não
0764;MLS2387;0;28;42;Freteiro;;Ambev;Não
0764;MLS9085;0;28;42;Frota Fixa;;Ambev;Não
CAVALO;MMK9313;0;26;42;Freteiro;;Ambev;Não
;MMM4616;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MPW9174;0;26;42;Freteiro;;Ambev;Não
VW64;MPW9592;0;26;42;Recarga;;Ambev;Não
CARRETA;MPY0921;88888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CDD GUARULHOS;MQY2925;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
Carreta;MQY2934;0;26;42;Freteiro;;Ambev;Não
;MRN1102;0;18;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MRV5843;555555;26;42;Freteiro;;Ambev;Não
MRY5893;MRY5893;0;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MRY5916;44444;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MRZ9089;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;MSC6319;0;22;42;Freteiro;;Ambev;Não
CARRETA;MSC6913;2222;22;42;Freteiro;;Ambev;Não
carreta;msc6915;158962;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CDD GUARULHOS;MSC6916;555555555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MSC6934;8888;26;42;Freteiro;;Ambev;Não
0764;MSC8H12;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;MSG4292;2;28;42;Freteiro;;Fabio Alves da Silveira;Não
CARRETA;MSH5894;88888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MSM9871;88888;26;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;msm9882;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;msm9912;55555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MTA6H55;0;28;42;Frota Fixa;;Ambev;Não
CSC INVOICE;MTD2019;0;8;42;Frota Fixa;;METALURGICA D7 LTDA;Não
CSC INVOICE;MTD2020;0;8;42;Frota Fixa;;METALURGICA D7 LTDA;Não
carreta;mtd4477;55555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MTJ7219;0;10;42;Frota Fixa;;Ambev;Não
Puxada;MTO3202;0;26;42;Freteiro;;Ambev;Não
0764;MTO4403;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;MTO4413;888888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MTO4433;888888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MTO4485;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;mto4488;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;MTO4489;888888;26;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;MTP1632;888888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;mtp1649;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CDD GUARULHOS;MTP1661;5555555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
ACCOR;MTP1702;0;26;42;Freteiro;;Ambev;Não
EMPURRADA;MTP5A39;5555;28;28;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MTR0001;0;28;42;Freteiro;;MTR CARGO RODOAEREAS;Não
0764;MTR0002;0;28;42;Freteiro;;MTR CARGO RODOAEREAS;Não
MTS0381;MTS0381;0;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;MVF2804;222;10;42;Frota Fixa;;PDV POSITIVA LOGISTICA E TRANSPORTE EIRE;Não
0764;MVJ2455;0;14;42;Frota Fixa;;Ambev;Não
0764;MVJ3211;0;10;42;Frota Fixa;;Ambev;Não
FIORINO;MWB6D36;0;4;42;Frota Fixa;;Ambev;Não
CARRETA;MXR8565;0;26;42;Freteiro;;Ambev;Não
SPRINTER;MZE4421;0;12;42;Freteiro;;Ambev;Não
0764;NLW4132;0;4;42;Frota Fixa;;Ambev;Não
0764;NON2330;0;28;42;Freteiro;;Ambev;Não
NTV9423;NTV9423;8455;6;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;OCW6484;1;26;42;Freteiro;;Ambev;Não
Carreta;OCW6536;0;26;42;Freteiro;;Ambev;Não
OCW6554;OCW6554;1;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;OCW6564;0;26;42;Freteiro;;Ambev;Não
CARRETA;OCW6586;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CDD GUARULHOS;ODG6745;55555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
carreta;odg6751;555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;ODG6752;5555;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;ODG6765;88888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
CARRETA;ODK6075;0;26;42;Freteiro;;Ambev;Não
CARRETA;ODK6092;888;26;42;Freteiro;;Ambev;Não
CARRETA;ODK6095;88888;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;ODK6096;55555;26;42;Freteiro;;Ambev;Não
CARRETA;ODK6675;0;26;42;Freteiro;;Ambev;Não
0764;ODK6A92;0;28;42;Frota Fixa;;Ambev;Não
0764;ODK9096;0;26;42;Freteiro;;Ambev;Não
0764;ODM7746;555;26;42;Freteiro;;Ambev;Não
ODR3745;ODR3745;6688;28;42;Frota Fixa;;Fabio Alves da Silveira;Não
0764;OKU9585;50000000;26;28;Freteiro;;Ambev;Não
0764;OKX2720;0;28;42;Frota Fixa;;SOLIT SOLUÇÕES LOGÍSTICAS INTEGRADA LTDA;Não
