Id;WarehouseId;WarehouseUnbCode;WarehouseName;MapType;Type;Value;GenericValue;;;;;;
48028;460;PY1H;CD Asuncion;2;37;NULL;true;;;;;;
48029;460;PY1H;CD Asuncion;3;37;NULL;true;;;;;;
48030;460;PY1H;CD Asuncion;0;38;NULL;true;;;;;;
48031;460;PY1H;CD Asuncion;1;38;NULL;true;;;;;;
48032;460;PY1H;CD Asuncion;2;38;NULL;true;;;;;;
48033;460;PY1H;CD Asuncion;3;38;NULL;true;;;;;;
48034;442;845;CDD-Pouso Alegre;0;38;NULL;true;;;;;;
48035;442;845;CDD-Pouso Alegre;1;38;NULL;false;;;;;;
48036;442;845;CDD-Pouso Alegre;2;38;NULL;false;;;;;;
48037;442;845;CDD-Pouso Alegre;3;38;NULL;false;;;;;;
48038;337;46;CDD-LAPA;0;38;NULL;true;;;;;;
48039;337;46;CDD-LAPA;1;38;NULL;true;;;;;;
48040;337;46;CDD-LAPA;2;38;NULL;true;;;;;;
48041;337;46;CDD-LAPA;3;38;NULL;false;;;;;;
48042;463;3;CD Encarnacion;0;39;NULL;false;;;;;;
48043;463;3;CD Encarnacion;1;39;NULL;false;;;;;;
48044;463;3;CD Encarnacion;2;39;NULL;false;;;;;;
48045;463;3;CD Encarnacion;3;39;NULL;true;;;;;;
48046;463;3;CD Encarnacion;0;37;NULL;true;;;;;;
48047;463;3;CD Encarnacion;1;37;NULL;true;;;;;;
48048;463;3;CD Encarnacion;2;37;NULL;true;;;;;;
48049;463;3;CD Encarnacion;3;37;NULL;true;;;;;;
48050;463;3;CD Encarnacion;0;38;NULL;true;;;;;;
48051;463;3;CD Encarnacion;1;38;NULL;true;;;;;;
48052;463;3;CD Encarnacion;2;38;NULL;true;;;;;;
48053;463;3;CD Encarnacion;3;38;NULL;false;;;;;;
48054;465;5;CD Oviedo;0;39;NULL;false;;;;;;
48055;465;5;CD Oviedo;1;39;NULL;false;;;;;;
48056;465;5;CD Oviedo;2;39;NULL;false;;;;;;
48057;465;5;CD Oviedo;3;39;NULL;true;;;;;;
48058;465;5;CD Oviedo;0;37;NULL;true;;;;;;
48059;465;5;CD Oviedo;1;37;NULL;true;;;;;;
48060;465;5;CD Oviedo;2;37;NULL;true;;;;;;
48061;465;5;CD Oviedo;3;37;NULL;true;;;;;;
48062;465;5;CD Oviedo;0;38;NULL;true;;;;;;
48063;465;5;CD Oviedo;1;38;NULL;true;;;;;;
48064;465;5;CD Oviedo;2;38;NULL;true;;;;;;
48065;465;5;CD Oviedo;3;38;NULL;true;;;;;;
48066;466;4;CD Ciudad del Este;0;39;NULL;false;;;;;;
48067;466;4;CD Ciudad del Este;1;39;NULL;false;;;;;;
48068;466;4;CD Ciudad del Este;2;39;NULL;false;;;;;;
48069;466;4;CD Ciudad del Este;3;39;NULL;true;;;;;;
48070;466;4;CD Ciudad del Este;0;37;NULL;true;;;;;;
48071;466;4;CD Ciudad del Este;1;37;NULL;true;;;;;;
48072;466;4;CD Ciudad del Este;2;37;NULL;true;;;;;;
48073;466;4;CD Ciudad del Este;3;37;NULL;true;;;;;;
48074;466;4;CD Ciudad del Este;0;38;NULL;false;;;;;;
48075;466;4;CD Ciudad del Este;1;38;NULL;false;;;;;;
48076;466;4;CD Ciudad del Este;2;38;NULL;false;;;;;;
48077;466;4;CD Ciudad del Este;3;38;NULL;true;;;;;;
48078;476;495;CDL-Itaperuna;0;38;NULL;false;;;;;;
48079;476;495;CDL-Itaperuna;1;38;NULL;false;;;;;;
48080;476;495;CDL-Itaperuna;2;38;NULL;false;;;;;;
48081;476;495;CDL-Itaperuna;3;38;NULL;false;;;;;;
48082;478;71;CDD-Salvador;0;38;NULL;true;;;;;;
48083;478;71;CDD-Salvador;1;38;NULL;true;;;;;;
48084;478;71;CDD-Salvador;2;38;NULL;true;;;;;;
48085;478;71;CDD-Salvador;3;38;NULL;false;;;;;;
48086;413;95;CDD-Minas;0;38;NULL;false;;;;;;
48087;413;95;CDD-Minas;1;38;NULL;false;;;;;;
48088;413;95;CDD-Minas;2;38;NULL;false;;;;;;
48089;413;95;CDD-Minas;3;38;NULL;false;;;;;;
48090;427;112;CDD-Londrina;0;38;NULL;false;;;;;;
48091;427;112;CDD-Londrina;1;38;NULL;false;;;;;;
48092;427;112;CDD-Londrina;2;38;NULL;false;;;;;;
48093;427;112;CDD-Londrina;3;38;NULL;false;;;;;;
48094;428;724;CDD-Niteroi;0;38;NULL;true;;;;;;
48095;428;724;CDD-Niteroi;1;38;NULL;true;;;;;;
48096;428;724;CDD-Niteroi;2;38;NULL;true;;;;;;
48097;428;724;CDD-Niteroi;3;38;NULL;false;;;;;;
48098;206;453;CDD-Goiania;0;38;NULL;true;;;;;;
48099;206;453;CDD-Goiania;1;38;NULL;true;;;;;;
48100;206;453;CDD-Goiania;2;38;NULL;true;;;;;;
48101;206;453;CDD-Goiania;3;38;NULL;false;;;;;;
48102;239;292;CDD-Marabá;0;38;NULL;false;;;;;;
48103;239;292;CDD-Marabá;1;38;NULL;false;;;;;;
48104;239;292;CDD-Marabá;2;38;NULL;false;;;;;;
48105;239;292;CDD-Marabá;3;38;NULL;false;;;;;;
48106;405;849;CDD-Manaus;0;38;NULL;false;;;;;;
48107;405;849;CDD-Manaus;1;38;NULL;false;;;;;;
48108;405;849;CDD-Manaus;2;38;NULL;false;;;;;;
48109;405;849;CDD-Manaus;3;38;NULL;false;;;;;;
48110;423;322;CDD-Varginha;0;38;NULL;false;;;;;;
48111;423;322;CDD-Varginha;1;38;NULL;false;;;;;;
48112;423;322;CDD-Varginha;2;38;NULL;false;;;;;;
48113;423;322;CDD-Varginha;3;38;NULL;false;;;;;;
48114;424;998;INATIVO - CDL-AS Minas;0;38;NULL;false;;;;;;
48115;424;998;INATIVO - CDL-AS Minas;1;38;NULL;false;;;;;;
48116;424;998;INATIVO - CDL-AS Minas;2;38;NULL;false;;;;;;
48117;424;998;INATIVO - CDL-AS Minas;3;38;NULL;false;;;;;;
48118;458;45;CDD-Ipatinga;0;38;NULL;false;;;;;;
48119;458;45;CDD-Ipatinga;1;38;NULL;false;;;;;;
48120;458;45;CDD-Ipatinga;2;38;NULL;false;;;;;;
48121;458;45;CDD-Ipatinga;3;38;NULL;false;;;;;;
48122;130;189;CDD-Sete Lagoas;0;38;NULL;false;;;;;;
48123;130;189;CDD-Sete Lagoas;1;38;NULL;false;;;;;;
48124;130;189;CDD-Sete Lagoas;2;38;NULL;false;;;;;;
48125;130;189;CDD-Sete Lagoas;3;38;NULL;false;;;;;;
48126;318;576;CDD-Uberlandia;0;38;NULL;false;;;;;;
48127;318;576;CDD-Uberlandia;1;38;NULL;false;;;;;;
48128;318;576;CDD-Uberlandia;2;38;NULL;false;;;;;;
48129;318;576;CDD-Uberlandia;3;38;NULL;false;;;;;;
48130;391;541;CDL-Santa Luzia;0;38;NULL;true;;;;;;
48131;391;541;CDL-Santa Luzia;1;38;NULL;true;;;;;;
48132;391;541;CDL-Santa Luzia;2;38;NULL;true;;;;;;
48133;391;541;CDL-Santa Luzia;3;38;NULL;false;;;;;;
48134;148;820;CDD-Alfenas;0;38;NULL;false;;;;;;
48135;148;820;CDD-Alfenas;1;38;NULL;false;;;;;;
48136;148;820;CDD-Alfenas;2;38;NULL;false;;;;;;
48137;148;820;CDD-Alfenas;3;38;NULL;false;;;;;;
48138;438;70;CDD-Ilheus;0;38;NULL;false;;;;;;
48139;438;70;CDD-Ilheus;1;38;NULL;false;;;;;;
48140;438;70;CDD-Ilheus;2;38;NULL;false;;;;;;
48141;438;70;CDD-Ilheus;3;38;NULL;false;;;;;;
48142;154;934;CDD-Campina Grande;0;38;NULL;true;;;;;;
48143;154;934;CDD-Campina Grande;1;38;NULL;true;;;;;;
48144;154;934;CDD-Campina Grande;2;38;NULL;true;;;;;;
48145;154;934;CDD-Campina Grande;3;38;NULL;false;;;;;;
48146;414;438;CDD-Vitoria;0;38;NULL;false;;;;;;
48147;414;438;CDD-Vitoria;1;38;NULL;false;;;;;;
48148;414;438;CDD-Vitoria;2;38;NULL;false;;;;;;
48149;414;438;CDD-Vitoria;3;38;NULL;false;;;;;;
48150;467;135;CDD-Vitória da Conquista;0;38;NULL;false;;;;;;
48151;467;135;CDD-Vitória da Conquista;1;38;NULL;false;;;;;;
48152;467;135;CDD-Vitória da Conquista;2;38;NULL;false;;;;;;
48153;467;135;CDD-Vitória da Conquista;3;38;NULL;false;;;;;;
48154;470;348;CDD-Cascavel;0;38;NULL;false;;;;;;
48155;470;348;CDD-Cascavel;1;38;NULL;false;;;;;;
48156;470;348;CDD-Cascavel;2;38;NULL;false;;;;;;
48157;470;348;CDD-Cascavel;3;38;NULL;false;;;;;;
48158;420;729;CDD-Cabo;0;38;NULL;false;;;;;;
48159;420;729;CDD-Cabo;1;38;NULL;false;;;;;;
48160;420;729;CDD-Cabo;2;38;NULL;false;;;;;;
48161;420;729;CDD-Cabo;3;38;NULL;false;;;;;;
48162;452;190;CDD-Santa Maria;0;38;NULL;false;;;;;;
48163;452;190;CDD-Santa Maria;1;38;NULL;false;;;;;;
48164;452;190;CDD-Santa Maria;2;38;NULL;false;;;;;;
48165;452;190;CDD-Santa Maria;3;38;NULL;false;;;;;;
48166;403;619;CDD-Curitiba;0;38;NULL;false;;;;;;
48167;403;619;CDD-Curitiba;1;38;NULL;false;;;;;;
48168;403;619;CDD-Curitiba;2;38;NULL;false;;;;;;
48169;403;619;CDD-Curitiba;3;38;NULL;false;;;;;;
48170;459;143;CDD-Beltrao;0;38;NULL;false;;;;;;
48171;459;143;CDD-Beltrao;1;38;NULL;false;;;;;;
48172;459;143;CDD-Beltrao;2;38;NULL;false;;;;;;
48173;459;143;CDD-Beltrao;3;38;NULL;false;;;;;;
48174;410;418;CDD-Santa Cruz;0;38;NULL;false;;;;;;
48175;410;418;CDD-Santa Cruz;1;38;NULL;false;;;;;;
48176;410;418;CDD-Santa Cruz;2;38;NULL;false;;;;;;
48177;410;418;CDD-Santa Cruz;3;38;NULL;false;;;;;;
48178;441;725;CDD-Paranaguá;0;38;NULL;false;;;;;;
48179;441;725;CDD-Paranaguá;1;38;NULL;false;;;;;;
48180;441;725;CDD-Paranaguá;2;38;NULL;false;;;;;;
48181;441;725;CDD-Paranaguá;3;38;NULL;false;;;;;;
48182;402;713;CDD-Porto Alegre;0;38;NULL;false;;;;;;
48183;402;713;CDD-Porto Alegre;1;38;NULL;false;;;;;;
48184;402;713;CDD-Porto Alegre;2;38;NULL;false;;;;;;
48185;402;713;CDD-Porto Alegre;3;38;NULL;false;;;;;;
48186;462;209;CDD-SJ-Pinhais;0;38;NULL;false;;;;;;
48187;462;209;CDD-SJ-Pinhais;1;38;NULL;false;;;;;;
48188;462;209;CDD-SJ-Pinhais;2;38;NULL;false;;;;;;
48189;462;209;CDD-SJ-Pinhais;3;38;NULL;false;;;;;;
48190;483;970;CDD-Sul SP;0;38;NULL;false;;;;;;
48191;483;970;CDD-Sul SP;1;38;NULL;false;;;;;;
48192;483;970;CDD-Sul SP;2;38;NULL;false;;;;;;
48193;483;970;CDD-Sul SP;3;38;NULL;false;;;;;;
48194;320;401;CDD São Paulo;0;38;NULL;false;;;;;;
48195;320;401;CDD São Paulo;1;38;NULL;false;;;;;;
48196;320;401;CDD São Paulo;2;38;NULL;false;;;;;;
48197;320;401;CDD São Paulo;3;38;NULL;false;;;;;;
48198;484;968;CDL-Taubate;0;38;NULL;true;;;;;;
48199;484;968;CDL-Taubate;1;38;NULL;true;;;;;;
48200;484;968;CDL-Taubate;2;38;NULL;true;;;;;;
48201;484;968;CDL-Taubate;3;38;NULL;false;;;;;;
48202;248;480;CDD Piracicaba;0;38;NULL;false;;;;;;
48203;248;480;CDD Piracicaba;1;38;NULL;false;;;;;;
48204;248;480;CDD Piracicaba;2;38;NULL;false;;;;;;
48205;248;480;CDD Piracicaba;3;38;NULL;false;;;;;;
48206;447;578;CDD-Praia Grande;0;37;NULL;true;;;;;;
48207;447;578;CDD-Praia Grande;1;37;NULL;false;;;;;;
48208;447;578;CDD-Praia Grande;2;37;NULL;false;;;;;;
48209;447;578;CDD-Praia Grande;3;37;NULL;false;;;;;;
48210;447;578;CDD-Praia Grande;0;38;NULL;false;;;;;;
48211;447;578;CDD-Praia Grande;1;38;NULL;false;;;;;;
48212;447;578;CDD-Praia Grande;2;38;NULL;false;;;;;;
48213;447;578;CDD-Praia Grande;3;38;NULL;false;;;;;;
48214;401;956;CDD-Ribeirão Preto;0;38;NULL;false;;;;;;
48215;401;956;CDD-Ribeirão Preto;1;38;NULL;false;;;;;;
48216;401;956;CDD-Ribeirão Preto;2;38;NULL;false;;;;;;
48217;401;956;CDD-Ribeirão Preto;3;38;NULL;false;;;;;;
48218;426;944;CDD-Mogi Mirim;0;38;NULL;false;;;;;;
48219;426;944;CDD-Mogi Mirim;1;38;NULL;false;;;;;;
48220;426;944;CDD-Mogi Mirim;2;38;NULL;false;;;;;;
48221;426;944;CDD-Mogi Mirim;3;38;NULL;false;;;;;;
48222;482;303;CDD-Barueri;0;38;NULL;false;;;;;;
48223;482;303;CDD-Barueri;1;38;NULL;false;;;;;;
48224;482;303;CDD-Barueri;2;38;NULL;false;;;;;;
48225;482;303;CDD-Barueri;3;38;NULL;false;;;;;;
48226;481;966;CDD-S J Campos;0;38;NULL;false;;;;;;
48227;481;966;CDD-S J Campos;1;38;NULL;false;;;;;;
48228;481;966;CDD-S J Campos;2;38;NULL;false;;;;;;
48229;481;966;CDD-S J Campos;3;38;NULL;false;;;;;;
48230;135;297;CDD-Suzano;0;38;NULL;false;;;;;;
48231;135;297;CDD-Suzano;1;38;NULL;false;;;;;;
48232;135;297;CDD-Suzano;2;38;NULL;false;;;;;;
48233;135;297;CDD-Suzano;3;38;NULL;false;;;;;;
48234;473;771;CDD-Norte SP;0;38;NULL;false;;;;;;
48235;473;771;CDD-Norte SP;1;38;NULL;false;;;;;;
48236;473;771;CDD-Norte SP;2;38;NULL;false;;;;;;
48237;473;771;CDD-Norte SP;3;38;NULL;false;;;;;;
48238;456;977;CDD-Jau;0;38;NULL;true;;;;;;
48239;456;977;CDD-Jau;1;38;NULL;true;;;;;;
48240;456;977;CDD-Jau;2;38;NULL;true;;;;;;
48241;456;977;CDD-Jau;3;38;NULL;false;;;;;;
48242;411;543;CDD-Presidente Prudente;0;38;NULL;true;;;;;;
48243;411;543;CDD-Presidente Prudente;1;38;NULL;true;;;;;;
48244;411;543;CDD-Presidente Prudente;2;38;NULL;true;;;;;;
48245;411;543;CDD-Presidente Prudente;3;38;NULL;false;;;;;;
48246;480;301;CDD-Maua;0;38;NULL;false;;;;;;
48247;480;301;CDD-Maua;1;38;NULL;false;;;;;;
48248;480;301;CDD-Maua;2;38;NULL;false;;;;;;
48249;480;301;CDD-Maua;3;38;NULL;false;;;;;;
48250;327;231;CDL-Salto;0;38;NULL;false;;;;;;
48251;327;231;CDL-Salto;1;38;NULL;false;;;;;;
48252;327;231;CDL-Salto;2;38;NULL;false;;;;;;
48253;327;231;CDL-Salto;3;38;NULL;false;;;;;;
48254;439;85;CDD-Nova Friburgo;0;38;NULL;false;;;;;;
48255;439;85;CDD-Nova Friburgo;1;38;NULL;false;;;;;;
48256;439;85;CDD-Nova Friburgo;2;38;NULL;false;;;;;;
48257;439;85;CDD-Nova Friburgo;3;38;NULL;false;;;;;;
48258;479;61;CDD-Nova Iguacu;0;38;NULL;false;;;;;;
48259;479;61;CDD-Nova Iguacu;1;38;NULL;false;;;;;;
48260;479;61;CDD-Nova Iguacu;2;38;NULL;false;;;;;;
48261;479;61;CDD-Nova Iguacu;3;38;NULL;false;;;;;;
48262;412;958;CDD-Pavuna;0;38;NULL;false;;;;;;
48263;412;958;CDD-Pavuna;1;38;NULL;false;;;;;;
48264;412;958;CDD-Pavuna;2;38;NULL;false;;;;;;
48265;412;958;CDD-Pavuna;3;38;NULL;false;;;;;;
48266;472;86;CDD-Petrópolis;0;38;NULL;true;;;;;;
48267;472;86;CDD-Petrópolis;1;38;NULL;true;;;;;;
48268;472;86;CDD-Petrópolis;2;38;NULL;true;;;;;;
48269;472;86;CDD-Petrópolis;3;38;NULL;false;;;;;;
48270;437;81;CDD-Volta Redonda;0;38;NULL;false;;;;;;
48271;437;81;CDD-Volta Redonda;1;38;NULL;false;;;;;;
48272;437;81;CDD-Volta Redonda;2;38;NULL;false;;;;;;
48273;437;81;CDD-Volta Redonda;3;38;NULL;false;;;;;;
48274;433;229;CDD-Belem;0;38;NULL;false;;;;;;
48275;433;229;CDD-Belem;1;38;NULL;false;;;;;;
48276;433;229;CDD-Belem;2;38;NULL;false;;;;;;
48277;433;229;CDD-Belem;3;38;NULL;false;;;;;;
48278;431;499;CDD-Fortaleza;0;38;NULL;false;;;;;;
48279;431;499;CDD-Fortaleza;1;38;NULL;false;;;;;;
48280;431;499;CDD-Fortaleza;2;38;NULL;false;;;;;;
48281;431;499;CDD-Fortaleza;3;38;NULL;false;;;;;;
48282;417;603;CDD-Imperatriz;0;38;NULL;false;;;;;;
48283;417;603;CDD-Imperatriz;1;38;NULL;false;;;;;;
48284;417;603;CDD-Imperatriz;2;38;NULL;false;;;;;;
48285;417;603;CDD-Imperatriz;3;38;NULL;false;;;;;;
48286;450;762;CDL-Ceara;0;38;NULL;true;;;;;;
48287;450;762;CDL-Ceara;1;38;NULL;false;;;;;;
48288;450;762;CDL-Ceara;2;38;NULL;false;;;;;;
48289;450;762;CDL-Ceara;3;38;NULL;false;;;;;;
48290;407;581;CDD-Aracaju;0;38;NULL;true;;;;;;
48291;407;581;CDD-Aracaju;1;38;NULL;true;;;;;;
48292;407;581;CDD-Aracaju;2;38;NULL;true;;;;;;
48293;407;581;CDD-Aracaju;3;38;NULL;false;;;;;;
48294;409;598;CDD-Caruaru;0;38;NULL;true;;;;;;
48295;409;598;CDD-Caruaru;1;38;NULL;true;;;;;;
48296;409;598;CDD-Caruaru;2;38;NULL;true;;;;;;
48297;409;598;CDD-Caruaru;3;38;NULL;false;;;;;;
48298;429;180;CDD-Feira de Santana;0;38;NULL;false;;;;;;
48299;429;180;CDD-Feira de Santana;1;38;NULL;false;;;;;;
48300;429;180;CDD-Feira de Santana;2;38;NULL;false;;;;;;
48301;429;180;CDD-Feira de Santana;3;38;NULL;false;;;;;;
48302;445;BO1M;CD Sucre;0;37;NULL;true;;;;;;
48303;445;BO1M;CD Sucre;1;37;NULL;true;;;;;;
48304;445;BO1M;CD Sucre;2;37;NULL;true;;;;;;
48305;445;BO1M;CD Sucre;3;37;NULL;true;;;;;;
48306;445;BO1M;CD Sucre;0;38;NULL;false;;;;;;
48307;445;BO1M;CD Sucre;1;38;NULL;false;;;;;;
48308;445;BO1M;CD Sucre;2;38;NULL;false;;;;;;
48309;445;BO1M;CD Sucre;3;38;NULL;false;;;;;;
48310;485;BO1N;CD Yacuíba;0;39;NULL;false;;;;;;
48311;485;BO1N;CD Yacuíba;1;39;NULL;false;;;;;;
48312;485;BO1N;CD Yacuíba;2;39;NULL;false;;;;;;
48313;485;BO1N;CD Yacuíba;3;39;NULL;false;;;;;;
48314;485;BO1N;CD Yacuíba;0;37;NULL;true;;;;;;
48315;485;BO1N;CD Yacuíba;1;37;NULL;true;;;;;;
48316;485;BO1N;CD Yacuíba;2;37;NULL;true;;;;;;
48317;485;BO1N;CD Yacuíba;3;37;NULL;true;;;;;;
48318;485;BO1N;CD Yacuíba;0;38;NULL;false;;;;;;
48319;485;BO1N;CD Yacuíba;1;38;NULL;false;;;;;;
48320;485;BO1N;CD Yacuíba;2;38;NULL;false;;;;;;
48321;485;BO1N;CD Yacuíba;3;38;NULL;false;;;;;;
48322;475;BO1L;CD Potosi;0;39;NULL;false;;;;;;
48323;475;BO1L;CD Potosi;1;39;NULL;false;;;;;;
48324;475;BO1L;CD Potosi;2;39;NULL;false;;;;;;
48325;475;BO1L;CD Potosi;3;39;NULL;false;;;;;;
48326;475;BO1L;CD Potosi;0;37;NULL;true;;;;;;
48327;475;BO1L;CD Potosi;1;37;NULL;true;;;;;;
48328;475;BO1L;CD Potosi;2;37;NULL;true;;;;;;
48329;475;BO1L;CD Potosi;3;37;NULL;true;;;;;;
48330;475;BO1L;CD Potosi;0;38;NULL;false;;;;;;
48331;475;BO1L;CD Potosi;1;38;NULL;false;;;;;;
48332;475;BO1L;CD Potosi;2;38;NULL;false;;;;;;
48333;475;BO1L;CD Potosi;3;38;NULL;false;;;;;;
48334;486;BO08;CD Tarija;0;39;NULL;false;;;;;;
48335;486;BO08;CD Tarija;1;39;NULL;false;;;;;;
48336;486;BO08;CD Tarija;2;39;NULL;false;;;;;;
48337;486;BO08;CD Tarija;3;39;NULL;false;;;;;;
48338;486;BO08;CD Tarija;0;37;NULL;true;;;;;;
48339;486;BO08;CD Tarija;1;37;NULL;true;;;;;;
48340;486;BO08;CD Tarija;2;37;NULL;true;;;;;;
48341;486;BO08;CD Tarija;3;37;NULL;true;;;;;;
48342;486;BO08;CD Tarija;0;38;NULL;false;;;;;;
48343;486;BO08;CD Tarija;1;38;NULL;false;;;;;;
48344;486;BO08;CD Tarija;2;38;NULL;false;;;;;;
48345;486;BO08;CD Tarija;3;38;NULL;false;;;;;;
48346;444;BO1D;CD Cochabamba;0;37;NULL;true;;;;;;
48347;444;BO1D;CD Cochabamba;1;37;NULL;true;;;;;;
48348;444;BO1D;CD Cochabamba;2;37;NULL;true;;;;;;
48349;444;BO1D;CD Cochabamba;3;37;NULL;true;;;;;;
48350;444;BO1D;CD Cochabamba;0;38;NULL;false;;;;;;
48351;444;BO1D;CD Cochabamba;1;38;NULL;false;;;;;;
48352;444;BO1D;CD Cochabamba;2;38;NULL;false;;;;;;
48353;444;BO1D;CD Cochabamba;3;38;NULL;false;;;;;;
48354;487;BO1I;CD Riberalta;0;39;NULL;false;;;;;;
48355;487;BO1I;CD Riberalta;1;39;NULL;false;;;;;;
48356;487;BO1I;CD Riberalta;2;39;NULL;false;;;;;;
48357;487;BO1I;CD Riberalta;3;39;NULL;false;;;;;;
48358;487;BO1I;CD Riberalta;0;37;NULL;true;;;;;;
48359;487;BO1I;CD Riberalta;1;37;NULL;true;;;;;;
48360;487;BO1I;CD Riberalta;2;37;NULL;true;;;;;;
48361;487;BO1I;CD Riberalta;3;37;NULL;true;;;;;;
48362;487;BO1I;CD Riberalta;0;38;NULL;false;;;;;;
48363;487;BO1I;CD Riberalta;1;38;NULL;false;;;;;;
48364;487;BO1I;CD Riberalta;2;38;NULL;false;;;;;;
48365;487;BO1I;CD Riberalta;3;38;NULL;false;;;;;;
48366;337;46;CDD-LAPA;0;14;NULL;true;;;;;;
48367;337;46;CDD-LAPA;1;14;NULL;true;;;;;;
48368;337;46;CDD-LAPA;2;14;NULL;true;;;;;;
48369;455;33;CD Guarambaré;3;40;NULL;1;;;;;;
48370;460;PY1H;CD Asuncion;3;40;NULL;1;;;;;;
48371;184;764;CDD-Guarulhos;0;41;NULL;true;;;;;;
48372;463;3;CD Encarnacion;3;40;NULL;1;;;;;;
48373;325;9090;CDD-Teste ;0;10;NULL;true;;;;;;
48374;325;9090;CDD-Teste ;0;0;NULL;true;;;;;;
48375;325;9090;CDD-Teste ;0;1;NULL;true;;;;;;
48376;325;9090;CDD-Teste ;0;37;NULL;true;;;;;;
48377;325;9090;CDD-Teste ;0;40;NULL;6;;;;;;
48378;325;9090;CDD-Teste ;0;3;NULL;true;;;;;;
48379;325;9090;CDD-Teste ;0;8;NULL;true;;;;;;
48380;325;9090;CDD-Teste ;0;4;NULL;true;;;;;;
48381;325;9090;CDD-Teste ;0;41;NULL;true;;;;;;
48382;152;926;CDD-Camboriu;0;40;NULL;6;;;;;;
48383;152;926;CDD-Camboriu;0;41;NULL;true;;;;;;
48384;455;33;CD Guarambaré;3;41;NULL;true;;;;;;
48385;398;546;CDD-Olinda;0;40;NULL;6;;;;;;
48386;398;546;CDD-Olinda;0;41;NULL;true;;;;;;
48387;460;PY1H;CD Asuncion;3;41;NULL;true;;;;;;
48388;428;724;CDD-Niteroi;0;40;NULL;6;;;;;;
48389;428;724;CDD-Niteroi;0;41;NULL;true;;;;;;
48390;449;16;CD Oruro;3;41;NULL;true;;;;;;
48391;449;16;CD Oruro;3;40;NULL;1;;;;;;
48392;184;764;CDD-Guarulhos;2;41;NULL;true;;;;;;
48393;398;546;CDD-Olinda;1;41;NULL;true;;;;;;
48394;398;546;CDD-Olinda;2;41;NULL;true;;;;;;
48395;418;538;CDD-Jacarepaguá;0;40;NULL;6;;;;;;
48396;418;538;CDD-Jacarepaguá;0;41;NULL;true;;;;;;
48397;418;538;CDD-Jacarepaguá;1;41;NULL;true;;;;;;
48398;418;538;CDD-Jacarepaguá;2;41;NULL;true;;;;;;
48399;348;575;CDD-São Cristóvão;0;40;NULL;6;;;;;;
48400;348;575;CDD-São Cristóvão;0;41;NULL;true;;;;;;
48401;348;575;CDD-São Cristóvão;1;41;NULL;true;;;;;;
48402;348;575;CDD-São Cristóvão;2;41;NULL;true;;;;;;
48403;411;543;CDD-Presidente Prudente;0;40;NULL;6;;;;;;
48404;411;543;CDD-Presidente Prudente;0;41;NULL;true;;;;;;
48405;411;543;CDD-Presidente Prudente;1;41;NULL;true;;;;;;
48406;411;543;CDD-Presidente Prudente;2;41;NULL;true;;;;;;
48407;400;230;CDD-Campinas;0;40;NULL;6;;;;;;
48408;400;230;CDD-Campinas;0;41;NULL;true;;;;;;
48409;400;230;CDD-Campinas;1;41;NULL;true;;;;;;
48410;400;230;CDD-Campinas;2;41;NULL;true;;;;;;
48411;397;216;CDD-Diadema;0;40;NULL;6;;;;;;
48412;397;216;CDD-Diadema;0;41;NULL;true;;;;;;
48413;397;216;CDD-Diadema;1;41;NULL;true;;;;;;
48414;397;216;CDD-Diadema;2;41;NULL;true;;;;;;
48415;409;598;CDD-Caruaru;0;40;NULL;6;;;;;;
48416;409;598;CDD-Caruaru;0;41;NULL;true;;;;;;
48417;409;598;CDD-Caruaru;1;41;NULL;true;;;;;;
48418;409;598;CDD-Caruaru;2;41;NULL;true;;;;;;
48419;478;71;CDD-Salvador;0;40;NULL;6;;;;;;
48420;478;71;CDD-Salvador;0;41;NULL;true;;;;;;
48421;395;12;CD Corrientes;3;40;NULL;1;;;;;;
48422;428;724;CDD-Niteroi;1;41;NULL;true;;;;;;
48423;428;724;CDD-Niteroi;2;41;NULL;true;;;;;;
48424;478;71;CDD-Salvador;1;41;NULL;true;;;;;;
48425;478;71;CDD-Salvador;2;41;NULL;true;;;;;;
48426;414;438;CDD-Vitoria;0;40;NULL;6;;;;;;
48427;414;438;CDD-Vitoria;0;41;NULL;true;;;;;;
48428;414;438;CDD-Vitoria;1;41;NULL;true;;;;;;
48429;414;438;CDD-Vitoria;2;41;NULL;true;;;;;;
48430;248;480;CDD Piracicaba;0;40;NULL;6;;;;;;
48431;248;480;CDD Piracicaba;0;41;NULL;true;;;;;;
48432;248;480;CDD Piracicaba;1;41;NULL;true;;;;;;
48433;248;480;CDD Piracicaba;2;41;NULL;true;;;;;;
48434;388;20;CD Santa Fe;3;40;NULL;1;;;;;;
48435;487;BO1I;CD Riberalta;3;40;NULL;1;;;;;;
48436;466;4;CD Ciudad del Este;3;40;NULL;1;;;;;;
48437;454;10;CD Cobija;3;40;NULL;1;;;;;;
48438;444;BO1D;CD Cochabamba;3;40;NULL;1;;;;;;
48439;394;120;CD Mendoza;3;40;NULL;2;;;;;;
48440;443;100;CD Montero;3;40;NULL;1;;;;;;
48441;392;11;CD Neuquen;3;40;NULL;1;;;;;;
48442;465;5;CD Oviedo;3;40;NULL;1;;;;;;
48443;475;BO1L;CD Potosi;3;40;NULL;1;;;;;;
48444;389;8;CD Rosario;3;40;NULL;1;;;;;;
48445;393;21;CD Rosario II;3;40;NULL;1;;;;;;
